transaction_id,payment_id,loan_id,borrower_id,transaction_date,posting_date,transaction_code,payment_type,payment_amount,payment_method,reversal_reason
TXN922058,PMT522058,SL100545,BOR200595,2026-08-28,2026-08-28,PMT,Payment,160.21,ACH Auto-Debit,
TXN952721,PMT552721,SL101264,BOR200781,2026-08-23,2026-08-24,PMT,Payment,124.12,Manual - Web,
TXN932417,PMT532417,SL100780,BOR201587,2026-07-31,2026-07-31,PMT,Payment,186.73,Manual - Web,
TXN960009,PMT560009,SL101433,BOR200897,2022-01-08,2022-01-09,PMT,Payment,252.86,ACH Auto-Debit,
TXN927640,PMT527640,SL100672,BOR201657,2024-09-13,2024-09-13,PMT,Payment,102.78,Manual - Web,
TXN914348,PMT514348,SL100353,BOR200264,2023-12-11,2023-12-13,PMT,Payment,25.0,Manual - Web,
TXN912870,PMT512870,SL100314,BOR200859,2025-10-24,2025-10-26,PMT,Payment,106.28,ACH Auto-Debit,
TXN957877,PMT557877,SL101383,BOR200304,2021-06-30,2021-07-01,PMT,Payment,25.0,Manual - Web,
TXN929615,PMT529615,SL100721,BOR202140,2021-06-08,2021-06-08,PMT,Payment,351.05,Manual - Web,
TXN930699,PMT530698,SL100742,BOR200438,2024-08-21,2024-08-21,REV,Reversal,-67.0,Manual - Web,NSF - Insufficient Funds
TXN983875,PMT583875,SL102021,BOR200302,2023-04-08,2023-04-10,PMT,Payment,222.03,Payroll Deduct,
TXN906929,PMT506929,SL100165,BOR200844,2026-04-07,2026-04-07,PMT,Payment,74.68,ACH Auto-Debit,
TXN978293,PMT578293,SL101883,BOR201483,2024-03-13,2024-03-15,PMT,Payment,64.83,Manual - Phone,
TXN934360,PMT534360,SL100828,BOR201279,2024-02-15,2024-02-17,PMT,Payment,461.4,ACH Auto-Debit,
TXN973307,PMT573307,SL101762,BOR201925,2025-04-25,2025-04-27,PMT,Payment,208.58,ACH Auto-Debit,
TXN938448,PMT538448,SL100930,BOR201245,2025-04-20,2025-04-22,PMT,Payment,75.11,Manual - Phone,
TXN950990,PMT550990,SL101225,BOR201302,2023-12-21,2023-12-22,PMT,Payment,119.32,ACH Auto-Debit,
TXN920641,PMT520641,SL100506,BOR201221,2022-02-07,2022-02-07,PMT,Payment,76.07,Manual - Web,
TXN925620,PMT525620,SL100632,BOR201073,2025-10-25,2025-10-27,PMT,Payment,161.35,Manual - Web,
TXN934841,PMT534841,SL100841,BOR200978,2024-06-21,2024-06-23,PMT,Payment,61.72,ACH Auto-Debit,
TXN928014,PMT528014,SL100682,BOR201258,2023-11-27,2023-11-27,PMT,Payment,53.31,Payroll Deduct,
TXN988895,PMT588895,SL102154,BOR201845,2023-08-14,2023-08-16,PMT,Payment,111.6,Check,
TXN1001120,PMT601120,SL102446,BOR200284,2025-03-18,2025-03-19,PMT,Payment,49.19,Manual - Phone,
TXN913101,PMT513101,SL100320,BOR201602,2021-05-27,2021-05-27,PMT,Payment,77.91,ACH Auto-Debit,
TXN962865,PMT562865,SL101499,BOR201433,2026-04-14,2026-04-15,PMT,Payment,110.78,ACH Auto-Debit,
TXN905188,PMT505188,SL100125,BOR201136,2025-09-20,2025-09-21,PMT,Payment,479.26,Manual - Web,
TXN966315,PMT566315,SL101585,BOR200462,2023-02-13,2023-02-14,PMT,Payment,219.08,Manual - Web,
TXN922807,PMT522807,SL100562,BOR202142,2026-04-04,2026-04-04,PMT,Payment,62.52,ACH Auto-Debit,
TXN935312,PMT535312,SL100851,BOR200616,2022-03-23,2022-03-23,PMT,Payment,72.03,ACH Auto-Debit,
TXN924974,PMT524973,SL100613,BOR201048,2026-07-22,2026-07-24,REV,Reversal,-231.92,ACH Auto-Debit,Customer Dispute
TXN903781,PMT503781,SL100092,BOR200272,2025-02-03,2025-02-04,PMT,Payment,327.97,Manual - Web,
TXN963022,PMT563022,SL101503,BOR202165,2021-10-25,2021-10-25,PMT,Payment,160.04,Check,
TXN987518,PMT587518,SL102119,BOR200817,2026-01-19,2026-01-21,PMT,Payment,43.7,ACH Auto-Debit,
TXN983274,PMT583273,SL102008,BOR200360,2025-11-15,2025-11-16,REV,Reversal,-505.59,ACH Auto-Debit,NSF - Insufficient Funds
TXN975322,PMT575322,SL101810,BOR201243,2022-01-21,2022-01-22,PMT,Payment,76.68,Manual - Phone,
TXN902450,PMT502450,SL100060,BOR200482,2025-12-18,2025-12-18,PMT,Payment,212.72,ACH Auto-Debit,
TXN976230,PMT576230,SL101832,BOR201544,2021-07-28,2021-07-28,PMT,Payment,78.36,ACH Auto-Debit,
TXN994513,PMT594513,SL102285,BOR201683,2025-04-24,2025-04-24,PMT,Payment,175.03,ACH Auto-Debit,
TXN983911,PMT583911,SL102022,BOR200499,2021-04-19,2021-04-19,PMT,Payment,287.32,ACH Auto-Debit,
TXN912357,PMT512357,SL100301,BOR201071,2026-03-14,2026-03-16,PMT,Payment,119.5,Manual - Phone,
TXN947854,PMT547854,SL101139,BOR201325,2021-02-13,2021-02-14,PMT,Payment,55.65,ACH Auto-Debit,
TXN934017,PMT534017,SL100818,BOR201260,2025-06-05,2025-06-05,PMT,Payment,25.0,ACH Auto-Debit,
TXN916211,PMT516211,SL100402,BOR202143,2026-08-16,2026-08-18,PMT,Payment,85.73,Manual - Phone,
TXN988754,PMT588754,SL102151,BOR200147,2023-11-27,2023-11-27,PMT,Payment,177.6,Check,
TXN943101,PMT543101,SL101034,BOR201333,2021-08-13,2021-08-15,PMT,Payment,56.75,Manual - Web,
TXN901499,PMT501499,SL100035,BOR200821,2025-03-23,2025-03-23,PMT,Payment,93.4,ACH Auto-Debit,
TXN965581,PMT565581,SL101566,BOR202296,2024-02-29,2024-02-29,PMT,Payment,300.28,Manual - Phone,
TXN942730,PMT542730,SL101026,BOR201391,2026-04-10,2026-04-12,pmt,Payment,315.69,ACH Auto-Debit,
TXN979169,PMT579169,SL101905,BOR201711,2022-11-15,2022-11-17,PMT,Payment,113.54,ACH Auto-Debit,
TXN927786,PMT527786,SL100676,BOR201528,2023-06-08,2023-06-09,PMT,Payment,116.18,ACH Auto-Debit,
TXN919439,PMT519439,SL100482,BOR200222,2023-01-16,2023-01-17,PMT,Payment,223.02,ACH Auto-Debit,
TXN928353,PMT528353,SL100692,BOR200368,2024-03-19,2024-03-21,PMT,Payment,95.16,Manual - Web,
TXN909455,PMT509455,SL100227,BOR202282,2025-07-18,2025-07-18,PMT,Payment,207.29,ACH Auto-Debit,
TXN955187,PMT555187,SL101319,BOR200888,2025-10-24,2025-10-24,PMT,Payment,102.47,Manual - Web,
TXN946677,PMT546677,SL101113,BOR202174,2021-07-21,2021-07-22,PMT,Payment,334.09,ACH Auto-Debit,
TXN976335,PMT576335,SL101833,BOR200082,2026-03-18,2026-03-19,PMT,Payment,195.76,Check,
TXN989978,PMT589978,SL102177,BOR201961,2024-07-31,2024-08-02,PMT,Payment,181.29,ACH Auto-Debit,
TXN996308,PMT596308,SL102332,BOR200676,2024-09-18,2024-09-20,PMT,Payment,172.85,Manual - Web,
TXN941850,PMT541850,SL101006,BOR201973,2025-03-29,2025-03-30,PMT,Payment,120.43,Manual - Web,
TXN937912,PMT537911,SL100915,BOR201818,2026-03-19,2026-03-21,REV,Reversal,-82.65,ACH Auto-Debit,NSF - Insufficient Funds
TXN900766,PMT500766,SL100019,BOR201624,2021-08-10,2021-08-12,PMT,Payment,170.59,ACH Auto-Debit,
TXN958016,PMT558016,SL101386,BOR201187,2026-07-17,2026-07-19,PMT,Payment,290.15,,
TXN980191,PMT580191,SL101927,BOR200423,2025-06-27,2025-06-29,PMT,Payment,100.47,ACH Auto-Debit,
TXN1002159,PMT602159,SL102474,BOR200111,2024-08-29,2024-08-29,PMT,Payment,103.67,ACH Auto-Debit,
TXN929152,PMT529152,SL100710,BOR201412,2023-09-25,2023-09-27,PMT,Payment,298.56,Manual - Web,
TXN929356,PMT529356,SL100714,BOR202210,2025-06-13,2025-06-13,PMT,Payment,232.74,ACH Auto-Debit,
TXN929314,PMT529314,SL100713,BOR202156,2026-06-27,2026-06-28,PMT,Payment,97.9,ACH Auto-Debit,
TXN901231,PMT501231,SL100028,BOR200837,2024-09-28,2024-09-28,PMT,Payment,124.16,Check,
TXN953708,PMT553708,SL101286,BOR200520,2026-04-08,2026-04-10,PMT,Payment,122.31,ACH Auto-Debit,
TXN924651,PMT524651,SL100603,BOR201341,2024-02-12,2024-02-14,PMT,Payment,179.51,Manual - Web,
TXN978273,PMT578273,SL101883,BOR201483,2022-06-15,2022-06-16,PMT,Payment,24.96,ACH Auto-Debit,
TXN968894,PMT568894,SL101650,BOR200443,2023-12-08,2023-12-09,PMT,Payment,25.0,Manual - Web,
TXN952986,PMT552986,SL101270,BOR200618,2025-06-22,2025-06-22,PMT,Payment,72.54,Manual - Web,
TXN920871,PMT520871,SL100511,BOR202144,2023-10-27,2023-10-28,PMT,Payment,145.6,Manual - Phone,
TXN927555,PMT527555,SL100670,BOR201514,2026-03-12,2026-03-13,PMT,Payment,91.98,Manual - Web,
TXN959277,PMT559277,SL101417,BOR202227,2025-10-22,2025-10-24,PMT,Payment,158.49,ACH Auto-Debit,
TXN922656,PMT522656,SL100559,BOR201488,2024-04-20,2024-04-20,PMT,Payment,108.4,Manual - Web,
TXN978045,PMT578045,SL101878,BOR201274,2024-11-29,2024-12-01,PMT,Payment,66.82,ACH Auto-Debit,
TXN963907,PMT563907,SL101524,BOR200629,2024-05-08,2024-05-09,PMT,Payment,121.13,Manual - Web,
TXN954919,PMT554919,SL101315,BOR200908,2023-07-16,2023-07-16,PMT,Payment,67.64,ACH Auto-Debit,
TXN938509,PMT538509,SL100931,BOR200132,2025-02-15,2025-02-15,PMT,Payment,252.98,Manual - Web,
TXN961053,PMT561053,SL101455,BOR200056,2026-08-16,2026-08-16,PMT,Payment,296.98,Check,
TXN915954,PMT515954,SL100397,BOR200819,2025-09-19,2025-09-19,PMT,Payment,25.0,Manual - Web,
TXN992953,PMT592953,SL102251,BOR200240,2026-06-30,2026-07-02,PMT,Payment,75.51,ACH Auto-Debit,
TXN906747,PMT506747,SL100159,BOR201891,2024-04-05,2024-04-07,PMT,Payment,67.79,Check,
TXN982202,PMT582202,SL101979,BOR201033,2026-07-10,2026-07-11,PMT,Payment,174.61,ACH Auto-Debit,
TXN990829,PMT590829,SL102199,BOR200409,2025-12-08,2025-12-10,PMT,Payment,25.0,ACH Auto-Debit,
TXN975247,PMT575247,SL101808,BOR202027,2024-10-31,2024-11-02,PMT,Payment,225.27,ACH Auto-Debit,
TXN907833,PMT507833,SL100191,BOR200805,2025-07-28,2025-07-30,PMT,Payment,$534.25,Payroll Deduct,
TXN980603,PMT580603,SL101937,BOR201446,2024-01-31,2024-02-02,PMT,Payment,135.3,Manual - Phone,
TXN943180,PMT543180,SL101038,BOR202048,2024-06-15,2024-06-17,PMT,Payment,69.28,ACH Auto-Debit,
TXN921774,PMT521774,SL100537,BOR200728,2026-04-27,2026-04-29,pmt,Payment,173.25,Manual - Web,
TXN923901,PMT523901,SL100588,BOR201692,2026-03-12,2026-03-13,PMT,Payment,150.07,ACH Auto-Debit,
TXN904746,PMT504746,SL100115,BOR202295,2026-03-22,2026-03-24,PMT,Payment,25.0,,
TXN957876,PMT557876,SL101383,BOR200304,2021-05-18,2021-05-20,PMT,Payment,25.0,Payroll Deduct,
TXN933943,PMT533942,SL100817,BOR200057,2021-11-02,2021-11-03,REV,Reversal,-89.09,Manual - Phone,Bank Error
TXN905204,PMT505204,SL100126,BOR201816,2021-03-12,2021-03-13,PMT,Payment,143.72,Check,
TXN937186,PMT537186,SL100899,BOR200021,2023-08-27,2023-08-27,PMT,Payment,25.0,Manual - Web,
TXN933593,PMT533593,SL100808,BOR201611,2025-03-14,2025-03-16,PMT,Payment,152.47,ACH Auto-Debit,
TXN966574,PMT566574,SL101591,BOR201142,2026-05-06,2026-05-08,PMT,Payment,112.08,ACH Auto-Debit,
TXN952357,PMT552357,SL101255,BOR200016,2024-07-16,2024-07-17,PMT,Payment,380.01,Manual - Web,
TXN962696,PMT562696,SL101495,BOR200554,2023-07-18,2023-07-18,PMT,Payment,25.0,Manual - Web,
TXN913446,PMT513446,SL100326,BOR201030,2026-05-19,2026-05-21,PMT,Payment,36.21,Manual - Web,
TXN943588,PMT543588,SL101048,BOR201469,2024-09-23,2024-09-25,PMT,Payment,178.45,ACH Auto-Debit,
TXN923507,PMT523507,SL100576,BOR202095,2025-09-15,2025-09-17,PMT,Payment,120.17,ACH Auto-Debit,
TXN993481,PMT593481,SL102262,BOR200207,2026-08-31,2026-09-01,PMT,Payment,170.76,ACH Auto-Debit,
TXN925230,PMT525230,SL100619,BOR200703,2026-07-27,2026-07-29,PMT,Payment,133.07,Manual - Web,
TXN968476,PMT568476,SL101640,BOR200900,2025-09-04,2025-09-05,PMT,Payment,99.49,Manual - Phone,
TXN966359,PMT566359,SL101586,BOR202076,2021-04-07,2021-04-08,PMT,Payment,25.0,Manual - Web,
TXN977012,PMT577012,SL101850,BOR201540,2026-08-14,2026-08-16,PMT,Payment,134.38,Manual - Web,
TXN957740,PMT557740,SL101378,BOR200680,2023-06-08,2023-06-08,PMT,Payment,25.0,Manual - Phone,
TXN921762,PMT521762,SL100537,BOR200728,2025-04-07,2025-04-07,PMT,Payment,173.25,ACH Auto-Debit,
TXN947659,PMT547659,SL101133,BOR201742,2026-08-09,2026-08-10,PMT,Payment,120.84,Manual - Phone,
TXN949481,PMT549481,SL101189,BOR200950,2024-04-26,2024-04-28,PMT,Payment,148.47,ACH Auto-Debit,
TXN991763,PMT591763,SL102222,BOR200278,2026-03-13,2026-03-15,PMT,Payment,143.94,Manual - Web,
TXN936827,PMT536827,SL100888,BOR201677,2024-01-15,2024-01-17,PMT,Payment,25.0,Manual - Web,
TXN954274,PMT554274,SL101297,BOR201489,2026-06-24,2026-06-25,PMT,Payment,196.49,ACH Auto-Debit,
TXN967762,PMT567762,SL101621,BOR201541,2024-10-20,2024-10-21,PMT,Payment,197.76,Manual - Phone,
TXN949668,PMT549668,SL101196,BOR201723,2022-07-28,2022-07-30,PMT,Payment,530.28,Manual - Web,
TXN917082,PMT517082,SL100425,BOR202066,2024-06-20,2024-06-20,PMT,Payment,75.25,Manual - Web,
TXN958823,PMT558823,SL101407,BOR200988,2022-03-29,2022-03-30,PMT,Payment,25.0,ACH Auto-Debit,
TXN983675,PMT583675,SL102016,BOR201537,2026-03-14,2026-03-14,PMT,Payment,255.1,ACH Auto-Debit,
TXN995445,PMT595444,SL102311,BOR200617,2021-03-05,2021-03-07,REV,Reversal,-131.66,ACH Auto-Debit,NSF - Insufficient Funds
TXN924448,PMT524448,SL100598,BOR200048,2026-05-29,2026-05-30,PMT,Payment,262.71,ACH Auto-Debit,
TXN954793,PMT554793,SL101312,BOR202193,2026-02-20,2026-02-21,PMT,Payment,102.21,Manual - Web,
TXN910781,PMT510781,SL100262,BOR200575,2024-05-23,2024-05-24,PMT,Payment,304.51,Manual - Web,
TXN939478,PMT539478,SL100954,BOR202107,2024-08-09,2024-08-11,PMT,Payment,162.28,ACH Auto-Debit,
TXN918197,PMT518197,SL100454,BOR201147,2021-07-16,2021-07-17,PMT,Payment,25.0,ACH Auto-Debit,
TXN925949,PMT525949,SL100639,BOR202060,2023-07-06,2023-07-08,PMT,Payment,53.57,Manual - Web,
TXN900685,ADJ800685,SL100014,BOR201282,2025-07-21,2025-07-21,ADJ,Adjustment,-95.14,,
TXN960561,PMT560561,SL101445,BOR201061,2024-07-08,2024-07-10,PMT,Payment,230.97,,
TXN907321,ADJ807321,SL100176,BOR202004,2024-07-23,2024-07-23,ADJ,Adjustment,-13.69,,
TXN963246,PMT563246,SL101508,BOR200164,2024-06-13,2024-06-14,PMT,Payment,73.88,ACH Auto-Debit,
TXN942160,PMT542160,SL101013,BOR201671,2022-04-05,2022-04-06,PMT,Payment,80.25,ACH Auto-Debit,
TXN950932,PMT550932,SL101224,BOR201027,2024-07-06,2024-07-06,PMT,Payment,25.0,ACH Auto-Debit,
TXN945711,PMT545711,SL101092,BOR201456,2024-05-17,2024-05-18,PMT,Payment,47.59,Check,
TXN932719,PMT532719,SL100787,BOR201670,2023-06-22,2023-06-22,pmt,Payment,184.53,Manual - Web,
TXN915661,PMT515661,SL100389,BOR201898,2025-08-29,2025-08-31,PMT,Payment,187.81,Manual - Web,
TXN995227,PMT595226,SL102307,BOR200937,2023-04-29,2023-04-29,REV,Reversal,-325.98,ACH Auto-Debit,NSF - Insufficient Funds
TXN912088,PMT512088,SL100296,BOR200907,2022-03-31,2022-04-01,PMT,Payment,127.72,ACH Auto-Debit,
TXN983030,PMT583030,SL102002,BOR200668,2026-03-17,2026-03-19,PMT,Payment,25.0,ACH Auto-Debit,
TXN936648,PMT536648,SL100882,BOR201201,2022-04-21,2022-04-21,pmt,Payment,25.0,Manual - Web,
TXN972831,PMT572831,SL101749,BOR201502,2022-08-28,2022-08-29,PMT,Payment,159.89,Manual - Web,
TXN928006,PMT528006,SL100682,BOR201258,2023-03-28,2023-03-29,PMT,Payment,53.31,ACH Auto-Debit,
TXN924935,PMT524935,SL100613,BOR201048,2023-06-16,2023-06-16,PMT,Payment,231.92,Manual - Web,
TXN949180,PMT549180,SL101181,BOR202218,2023-08-16,2023-08-17,PMT,Payment,139.45,ACH Auto-Debit,
TXN939228,PMT539228,SL100946,BOR200209,2026-02-24,2026-02-24,PMT,Payment,126.05,ACH Auto-Debit,
TXN985657,PMT585657,SL102073,BOR201648,2026-08-26,2026-08-26,PMT,Payment,128.27,Manual - Web,
TXN918008,PMT518008,SL100450,BOR201256,2023-12-30,2024-01-01,PMT,Payment,284.46,Check,
TXN996453,PMT596453,SL102336,BOR200515,2022-01-17,2022-01-18,PMT,Payment,115.36,Manual - Web,
TXN956307,PMT556307,SL101345,BOR200839,2023-07-06,2023-07-06,PMT,Payment,109.76,Manual - Web,
TXN951333,PMT551333,SL101233,BOR201244,2024-06-22,2024-06-22,PMT,Payment,104.24,Manual - Web,
TXN959508,PMT559508,SL101421,BOR201131,2025-12-07,2025-12-08,PMT,Payment,214.33,Manual - Web,
TXN968357,PMT568357,SL101638,BOR202149,2023-01-18,2023-01-19,PMT,Payment,633.72,Payroll Deduct,
TXN933417,PMT533417,SL100803,BOR201524,2023-01-12,2023-01-14,PMT,Payment,112.34,ACH Auto-Debit,
TXN972394,PMT572394,SL101738,BOR201691,2025-05-26,2025-05-28,PMT,Payment,25.0,Manual - Web,
TXN984449,PMT584449,SL102037,BOR201251,2026-05-27,2026-05-27,PMT,Payment,25.0,Manual - Web,
TXN908323,PMT508323,SL100204,BOR200098,2022-08-07,2022-08-07,PMT,Payment,179.92,Manual - Web,
TXN950720,PMT550720,SL101220,BOR202228,2022-03-21,2022-03-21,PMT,Payment,189.13,ACH Auto-Debit,
TXN977421,PMT577421,SL101858,BOR200433,2024-11-04,2024-11-06,PMT,Payment,263.96,ACH Auto-Debit,
TXN970201,PMT570201,SL101681,BOR200498,2025-09-09,2025-09-11,PMT,Payment,168.39,Manual - Web,
TXN999795,PMT599795,SL102413,BOR200271,2025-05-14,2025-05-16,PMT,Payment,205.52,Manual - Web,
TXN930929,PMT530929,SL100749,BOR200960,2022-01-12,2022-01-14,PMT,Payment,170.98,Manual - Web,
TXN980329,PMT580329,SL101930,BOR200954,2025-09-26,2025-09-28,PMT,Payment,137.67,Manual - Web,
TXN962330,PMT562330,SL101487,BOR201062,2024-10-08,2024-10-09,PMT,Payment,291.18,Payroll Deduct,
TXN920698,PMT520698,SL100507,BOR200804,2021-09-16,2021-09-17,PMT,Payment,25.0,ACH Auto-Debit,
TXN901089,PMT501089,SL100025,BOR201266,2022-09-16,2022-09-18,PMT,Payment,118.7,ACH Auto-Debit,
TXN998260,PMT598260,SL102376,BOR200047,2023-06-10,2023-06-11,PMT,Payment,142.8,Manual - Web,
TXN985901,ADJ885901,SL102080,BOR201352,2024-04-12,2024-04-12,ADJ,Adjustment,-44.02,,
TXN992550,PMT592550,SL102240,BOR200777,2026-04-10,2026-04-12,PMT,Payment,480.94,,
TXN981838,PMT581838,SL101971,BOR201523,2024-08-16,2024-08-18,PMT,Payment,42.93,Manual - Phone,
TXN936198,PMT536198,SL100869,BOR201267,2026-04-19,2026-04-19,PMT,Payment,175.39,Manual - Web,
TXN993151,PMT593151,SL102256,BOR201664,2022-08-24,2022-08-26,PMT,Payment,178.0,Manual - Phone,
TXN942338,PMT542338,SL101017,BOR202077,2022-08-08,2022-08-09,PMT,Payment,141.94,Manual - Web,
TXN927594,PMT527594,SL100671,BOR200710,2023-07-05,2023-07-06,PMT,Payment,197.59,ACH Auto-Debit,
TXN902654,PMT502654,SL100066,BOR201923,2023-10-29,2023-10-29,PMT,Payment,139.21,ACH Auto-Debit,
TXN933739,PMT533739,SL100812,BOR201662,2025-10-24,2025-10-26,PMT,Payment,206.37,Manual - Web,
TXN996703,PMT596703,SL102341,BOR200290,2023-12-13,2023-12-13,PMT,Payment,168.06,ACH Auto-Debit,
TXN909000,PMT509000,SL100218,BOR200523,2022-12-19,2022-12-21,PMT,Payment,112.35,Manual - Web,
TXN921706,PMT521706,SL100536,BOR200909,2024-05-16,2024-05-16,PMT,Payment,199.59,ACH Auto-Debit,
TXN969208,PMT569208,SL101661,BOR201778,2023-06-05,2023-06-05,PMT,Payment,198.32,ACH Auto-Debit,
TXN905643,PMT505643,SL100134,BOR200029,2025-10-06,2025-10-08,PMT,Payment,354.63,ACH Auto-Debit,
TXN940206,PMT540206,SL100969,BOR201755,2024-02-12,2024-02-12,PMT,Payment,536.87,Manual - Phone,
TXN945123,PMT545123,SL101081,BOR201199,2024-07-09,2024-07-10,PMT,Payment,149.46,ACH Auto-Debit,
TXN938033,PMT538033,SL100920,BOR201170,2023-12-19,2023-12-21,PMT,Payment,270.59,ACH Auto-Debit,
TXN994438,PMT594438,SL102282,BOR200403,2026-07-15,2026-07-15,PMT,Payment,299.9,ACH Auto-Debit,
TXN949236,PMT549236,SL101183,BOR200076,2023-10-28,2023-10-28,PMT,Payment,92.36,Payroll Deduct,
TXN943559,PMT543559,SL101048,BOR201469,2022-04-04,2022-04-04,PMT,Payment,178.45,ACH Auto-Debit,
TXN989851,PMT589851,SL102175,BOR201154,2023-04-28,2023-04-30,PMT,Payment,25.0,Manual - Phone,
TXN969357,PMT569357,SL101663,BOR200514,2025-08-14,2025-08-16,PMT,Payment,25.0,Manual - Web,
TXN975607,PMT575607,SL101816,BOR202117,2025-05-05,2025-05-06,PMT,Payment,91.08,ACH Auto-Debit,
TXN938176,PMT538176,SL100924,BOR200853,2022-08-17,2022-08-19,PMT,Payment,79.69,ACH Auto-Debit,
TXN984953,PMT584953,SL102051,BOR201162,2025-02-24,2025-02-24,PMT,Payment,157.87,Manual - Web,
TXN1002365,PMT602365,SL102479,BOR200814,2025-11-12,2025-11-13,PMT,Payment,294.14,Manual - Phone,
TXN906789,PMT506789,SL100161,BOR202051,2023-08-14,2023-08-16,PMT,Payment,131.31,ACH Auto-Debit,
TXN989118,PMT589118,SL102158,BOR200179,2025-01-18,2025-01-20,PMT,Payment,170.73,ACH Auto-Debit,
TXN978496,PMT578496,SL101888,BOR200688,2025-12-13,2025-12-13,PMT,Payment,89.27,ACH Auto-Debit,
TXN979854,PMT579854,SL101920,BOR201424,2021-03-17,2021-03-18,PMT,Payment,107.16,Manual - Web,
TXN998691,PMT598691,SL102388,BOR200192,2023-12-05,2023-12-06,PMT,Payment,230.38,Manual - Web,
TXN953630,FEE753630,SL101285,BOR201918,2024-12-19,2024-12-19,FEE,Fee,19.72,,
TXN935824,PMT535824,SL100862,BOR200744,2025-01-05,2025-01-06,PMT,Payment,411.27,Payroll Deduct,
TXN998340,PMT598340,SL102378,BOR201029,2024-05-30,2024-06-01,PMT,Payment,339.23,ACH Auto-Debit,
TXN950549,PMT550549,SL101216,BOR201518,2021-11-05,2021-11-07,PMT,Payment,298.56,ACH Auto-Debit,
TXN909445,PMT509445,SL100227,BOR202282,2024-10-12,2024-10-13,PMT,Payment,207.29,Payroll Deduct,
TXN944113,PMT544113,SL101059,BOR201985,2022-05-06,2022-05-06,PMT,Payment,103.44,Manual - Phone,
TXN965339,PMT565339,SL101560,BOR201130,2021-12-05,2021-12-07,PMT,Payment,302.77,Manual - Phone,
TXN931863,PMT531863,SL100768,BOR202217,2026-03-23,2026-03-24,PMT,Payment,531.18,ACH Auto-Debit,
TXN911307,PMT511307,SL100277,BOR201166,2024-02-10,2024-02-10,PMT,Payment,119.12,ACH Auto-Debit,
TXN963638,PMT563638,SL101517,BOR201410,2024-01-28,2024-01-28,PMT,Payment,25.0,ACH Auto-Debit,
TXN969035,PMT569035,SL101655,BOR201097,2024-10-18,2024-10-18,PMT,Payment,25.0,ACH Auto-Debit,
TXN965125,PMT565125,SL101556,BOR202211,2021-10-16,2021-10-16,PMT,Payment,101.67,Manual - Web,
TXN973116,PMT573116,SL101757,BOR200741,2024-09-24,2024-09-25,PMT,Payment,303.43,Manual - Web,
TXN949423,PMT549423,SL101188,BOR201270,2024-08-31,2024-09-01,PMT,Payment,112.57,ACH Auto-Debit,
TXN979330,PMT579330,SL101908,BOR200798,2022-08-10,2022-08-12,PMT,Payment,25.0,,
TXN912733,PMT512733,SL100311,BOR201310,2024-07-05,2024-07-05,PMT,Payment,56.95,ACH Auto-Debit,
TXN1001338,PMT601337,SL102452,BOR200322,2024-09-23,2024-09-25,REV,Reversal,-126.63,Manual - Web,NSF - Insufficient Funds
TXN992833,PMT592833,SL102248,BOR200008,2022-06-23,2022-06-23,PMT,Payment,196.57,Manual - Phone,
TXN977060,PMT577060,SL101852,BOR201860,2021-08-16,2021-08-18,PMT,Payment,125.11,ACH Auto-Debit,
TXN957278,PMT557278,SL101367,BOR200841,2021-01-27,2021-01-27,PMT,Payment,183.92,ACH Auto-Debit,
TXN900206,PMT500206,SL100004,BOR201223,2022-03-11,2022-03-12,PMT,Payment,163.28,ACH Auto-Debit,
TXN919996,PMT519996,SL100493,BOR201479,2023-11-09,2023-11-09,PMT,Payment,25.0,ACH Auto-Debit,
TXN927770,PMT527770,SL100676,BOR201528,2021-12-19,2021-12-21,PMT,Payment,116.18,Check,
TXN974507,PMT574507,SL101791,BOR201873,2026-04-21,2026-04-21,PMT,Payment,519.24,ACH Auto-Debit,
TXN955405,PMT555405,SL101324,BOR201950,2023-10-21,2023-10-22,PMT,Payment,333.5,Manual - Phone,
TXN902275,PMT502275,SL100054,BOR201075,2025-06-23,2025-06-25,PMT,Payment,144.89,ACH Auto-Debit,
TXN968597,PMT568597,SL101643,BOR201074,2023-02-26,2023-02-27,PMT,Payment,50.02,ACH Auto-Debit,
TXN967414,PMT567414,SL101614,BOR200841,2025-06-13,2025-06-14,PMT,Payment,324.4,Manual - Web,
TXN972511,PMT572511,SL101742,BOR201586,2026-03-20,2026-03-22,PMT,Payment,74.4,Manual - Web,
TXN992209,PMT592209,SL102234,BOR201284,2023-04-21,2023-04-23,PMT,Payment,269.63,Check,
TXN922225,PMT522225,SL100550,BOR201046,2023-09-23,2023-09-23,PMT,Payment,25.0,Manual - Web,
TXN901781,PMT501781,SL100043,BOR200792,2025-08-18,2025-08-18,PMT,Payment,84.17,Payroll Deduct,
TXN903681,PMT503681,SL100091,BOR202125,2021-02-20,2021-02-21,PMT,Payment,77.32,Check,
TXN902832,PMT502832,SL100069,BOR200139,2023-12-28,2023-12-30,PMT,Payment,36.07,ACH Auto-Debit,
TXN972210,PMT572210,SL101734,BOR200660,2025-07-18,2025-07-19,PMT,Payment,100.14,ACH Auto-Debit,
TXN959843,PMT559843,SL101429,BOR201890,2023-04-25,2023-04-26,PMT,Payment,77.03,Manual - Web,
TXN924541,PMT524541,SL100601,BOR201444,2022-03-16,2022-03-17,PMT,Payment,349.36,ACH Auto-Debit,
