loan_id,borrower_id,month_end_date,repayment_type,current_balance,delinquency_bucket,dpd,payment_amount,loan_status,state,original_balance,origination_date
SL100224,BOR201287,2022-03-01,FD,15012.7,Current,0.0,0.0,Active,IN,13502.82,2018-08-16
SL101270,BOR200618,2022-11-01,IO,9036.6,Current,0.0,72.54,Active,NJ,9181.68,2022-09-06
SL100651,BOR201063,2026-08-01,PI,2111.95,Current,0.0,131.39,Active,WA,10284.4,2020-08-08
SL100672,BOR201657,2022-04-01,FD,8947.92,Current,0.0,0.0,Active,NY,7952.7,2019-01-09
SL102378,BOR201029,2025-04-01,PI,18850.26,30-59 DPD,45.0,0.0,Active,SC,17807.07,2020-05-17
SL101793,BOR200406,2024-03-01,IO,10838.78,Current,0.0,141.55,Active,FL,15085.28,2021-09-12
SL100776,BOR201919,2023-04-01,PI,11895.21,Current,0.0,175.53,Active,TN,16137.1,2018-06-01
SL101510,BOR201011,2025-04-01,FP,12152.89,Current,0.0,25.0,Active,WA,12826.0,2021-10-21
SL102296,BOR200541,2026-07-01,PI,6669.58,Current,0.0,288.34,Active,NY,20812.13,2021-04-17
SL101605,BOR200820,2024-03-01,FP,11937.26,Current,0.0,25.0,Active,MD,12412.26,2022-08-24
SL100982,BOR201999,2026-07-01,PI,10170.86,Current,0.0,158.95,Active,PA,9913.54,2020-11-03
SL100023,BOR200892,2026-01-01,PI,5971.75,Current,0.0,105.52,Active,SC,10620.95,2021-12-05
SL102443,BOR201185,2021-09-01,PI,5196.09,Current,0.0,66.25,Active,NC,5726.09,2018-10-03
SL100721,BOR202140,2026-04-01,PI,3069.4,Current,0.0,351.05,Active,,22718.95,2019-05-19
SL100777,BOR200176,2021-04-01,FP,15063.47,Current,0.0,25.0,Active,KY,15138.47,2020-07-18
SL100470,BOR201106,2026-05-01,PI,2049.89,Current,0.0,139.64,Active,CO,9746.28,2018-12-04
SL100195,BOR201132,2023-09-01,FD,6261.49,Current,0.0,0.0,Active,LA,4925.96,2019-09-28
SL101578,BOR200878,2023-01-01,FP,15428.43,Current,0.0,25.0,Active,IN,15717.53,2021-09-10
SL102278,BOR200447,2021-08-01,IO,6935.33,Current,0.0,65.55,Active,VA,7067.04,2021-04-15
SL100542,BOR200206,2025-05-01,PI,1482.09,Current,0.0,116.27,Active,CA,5381.94,2020-12-27
SL100307,BOR200023,2023-09-01,PI,12601.07,Current,0.0,190.38,Active,IN,16894.71,2021-09-02
SL100908,BOR200439,2024-01-01,FP,12876.71,Current,0.0,25.0,Active,TX,13089.2,2021-12-23
SL102300,BOR201140,2023-08-01,PI,5408.33,1-29 DPD,15.0,0.0,Active,MO,6314.28,2021-04-16
SL101623,BOR201823,2026-04-01,FP,9713.21,Current,0.0,25.0,Active,MD,10006.84,2024-08-03
SL100960,BOR202303,2021-04-01,PI,13897.61,Current,0.0,248.66,Active,TN,14643.59,2018-08-18
SL101495,BOR200554,2024-08-01,PI,8925.44,Current,0.0,114.08,Active,PA,10502.16,2022-01-25
SL101415,BOR200188,2023-03-01,PI,3195.78,Current,0.0,45.22,Active,CO,3976.68,2018-12-12
SL101132,BOR201886,2026-06-01,PI,6246.16,Current,0.0,108.03,Active,MO,9518.08,2019-11-21
SL101861,BOR200532,2021-12-01,IO,27959.48,Current,0.0,267.0,Active,OR,30896.48,2020-07-13
SL100153,BOR200004,2023-07-01,FD,13176.93,Current,0.0,0.0,Active,IN,12331.6,2022-12-14
SL100122,BOR201806,2025-10-01,FD,11302.18,Current,0.0,0.0,Active,IN,10016.6,2024-01-15
SL101923,BOR201853,2023-07-01,PI,22161.26,Current,0.0,303.26,Active,,25660.84,2022-06-28
SL102310,BOR200029,2022-07-01,PI,3884.69,Current,0.0,51.64,Active,IN,4727.35,2018-06-14
SL101599,BOR200109,2022-05-01,PI,15415.9,1-29 DPD,15.0,0.0,Active,AZ,20595.5,2020-12-12
SL101728,BOR202022,2024-06-01,PI,13860.15,60-89 DPD,75.0,0.0,Active,WA,10086.58,2020-04-30
SL101462,BOR200440,2024-10-01,FP,9078.36,Current,0.0,25.0,Active,OH,9203.36,2024-05-19
SL101190,BOR200129,2026-09-01,PI,7599.66,Current,0.0,73.77,Active,SC,9521.58,2024-01-01
SL100743,BOR202055,2022-10-01,PI,10095.17,Current,0.0,223.96,Active,KY,11887.89,2021-06-28
SL102343,BOR200986,2024-02-01,PI,8072.06,Current,0.0,93.81,Active,KY,10607.67,2019-02-23
SL101124,BOR201500,2024-08-01,FD,19314.95,Current,0.0,0.0,Active,CA,15967.86,2022-09-13
SL101914,BOR202275,2022-12-01,PI,11211.9,Current,0.0,194.61,Active,TX,12634.88,2019-02-16
SL102270,BOR200751,2026-07-01,PI,5590.43,Current,0.0,72.24,Active,NY,7545.46,2018-07-23
SL100985,BOR201277,2024-07-01,PI,18038.92,Current,0.0,257.33,Active,GA,20612.22,2023-09-08
SL100646,BOR200085,2022-10-01,PI,12313.36,Current,0.0,193.29,Active,MD,13473.1,2022-04-25
SL101311,BOR202041,2025-04-01,PI,13279.76,Current,0.0,212.98,Active,TX,22571.29,2019-02-16
SL101525,BOR200339,2024-12-01,PI,4379.67,Current,0.0,143.16,Active,WI,9211.75,2020-01-25
SL102035,BOR201573,2026-07-01,PI,7497.48,Current,0.0,75.65,Active,CA,9157.49,2023-12-14
SL100395,BOR200148,2023-07-01,IO,14144.82,Current,0.0,129.08,Active,UT,16085.16,2022-02-02
SL101196,BOR201723,2023-04-01,PI,14770.04,Current,0.0,530.28,Active,IL,26338.65,2021-05-14
SL102235,BOR200249,2025-01-01,PI,16497.42,Current,0.0,154.85,Active,MD,14741.63,2020-07-20
SL100479,BOR200692,2021-02-01,PI,21095.83,1-29 DPD,15.0,0.0,Active,AL,20982.87,2018-06-04
SL101312,BOR202193,2025-09-01,PI,2096.26,Current,0.0,102.21,Active,FL,6536.91,2020-07-20
SL101209,BOR201234,2022-03-01,FD,9185.77,Current,0.0,0.0,Active,PA,8421.03,2021-04-19
SL102437,BOR201857,2026-05-01,PI,10874.96,Current,0.0,132.38,Active,CA,14978.74,2023-10-04
SL100402,BOR202143,2025-08-01,IO,5170.58,Current,0.0,63.22,Active,OH,8476.88,2021-02-20
SL100959,BOR202100,2026-08-01,PI,8869.86,30-59 DPD,45.0,0.0,Active,IN,11056.53,2022-07-15
SL101820,BOR202040,2022-07-01,PI,9745.46,Current,0.0,102.38,Active,WI,10052.6,2022-04-05
SL100590,BOR201255,2025-07-01,PI,15926.5,Current,0.0,284.28,Active,TX,19769.69,2020-12-16
SL100736,BOR201584,2026-01-01,PI,6530.99,Current,0.0,167.34,Active,CA,14434.73,2021-09-01
SL101172,BOR201987,2022-12-01,FD,10713.2,Current,0.0,0.0,Active,NC,9466.92,2019-12-02
SL102163,BOR200180,2023-05-01,PI,14377.67,current,0.0,139.12,Active,TN,17374.69,2019-07-26
SL100892,BOR201379,2024-11-01,PI,27599.03,Current,0.0,494.24,Active,CT,30070.23,2024-06-14
SL102263,BOR200401,2025-01-01,PI,5480.0,Current,0.0,138.82,Active,KY,11531.74,2019-03-04
SL101267,BOR200989,2022-08-01,PI,17130.16,Current,0.0,261.73,Active,VA,21628.55,2018-12-13
SL101026,BOR201391,2024-04-01,PI,15502.3,Current,0.0,315.69,Active,OK,24625.59,2019-03-21
SL102364,BOR202050,2025-10-01,PI,12549.13,Current,0.0,157.36,Active,NY,12337.52,2021-11-22
SL101074,BOR200440,2021-09-01,FD,18449.05,Current,0.0,0.0,Active,WA,17411.94,2020-06-06
SL100699,BOR202025,2021-09-01,FD,11053.82,Current,0.0,0.0,Active,WI,10609.48,2020-11-14
SL100775,BOR201204,2026-01-01,PI,13547.79,1-29 DPD,15.0,0.0,Active,MI,14808.83,2024-06-13
SL101575,BOR202047,2025-04-01,FD,14210.83,Current,0.0,0.0,Active,PA,11549.03,2020-12-16
SL101258,BOR200044,2025-11-01,PI,9828.07,Current,0.0,112.57,Active,LA,12076.35,2023-03-13
SL101731,BOR200259,2024-04-01,FD,11967.08,Current,0.0,0.0,Active,AL,11033.49,2023-04-07
SL102050,BOR201372,2024-07-01,PI,10251.15,Current,0.0,87.18,Active,TX,10844.41,2023-03-30
SL100005,BOR201065,2023-02-01,PI,9405.96,Current,0.0,154.78,Active,MO,10550.08,2018-11-07
SL100011,BOR201511,2022-06-01,PI,11213.25,Current,0.0,380.28,Active,IN,17322.73,2018-11-18
SL100655,BOR200256,2022-06-01,PI,15319.03,Current,0.0,138.48,Active,NJ,15396.78,2020-06-09
SL100601,BOR201444,2024-07-01,PI,29109.75,Current,0.0,349.36,Active,NJ,42234.12,2020-01-21
SL100991,BOR200332,2026-02-01,PI,11159.65,Current,0.0,219.74,Active,MO,22515.02,2021-02-27
SL101259,BOR200604,2025-04-01,PI,13898.78,1-29 DPD,15.0,0.0,Active,NY,13945.91,2025-02-13
SL100879,BOR200317,2024-08-01,PI,10911.42,Current,0.0,149.37,Active,WA,11060.79,2024-07-02
SL102161,BOR201366,2023-12-01,FD,14779.4,Current,0.0,0.0,Active,CT,14524.47,2023-09-09
SL100411,BOR200062,2025-02-01,PI,8.91,Current,0.0,171.75,Active,WI,7977.96,2019-02-03
SL100764,BOR201041,2022-11-01,PI,18873.69,Current,0.0,411.56,Active,IL,21150.52,2021-06-08
SL101117,BOR202140,2021-02-01,IO,16822.25,Current,0.0,95.02,Active,SC,16917.27,2018-08-22
SL101701,BOR200494,2021-10-01,FP,12225.56,Current,0.0,25.0,Active,TN,12179.13,2019-02-12
SL102265,BOR201815,2025-04-01,PI,6710.61,Current,0.0,163.88,Active,TN,10653.19,2022-01-02
SL100233,BOR201749,2021-02-01,PI,22818.41,Current,0.0,253.03,Active,MA,23071.44,2018-07-12
SL100714,BOR202210,2022-09-01,IO,13039.3,Current,0.0,115.69,Active,WA,14080.51,2021-12-18
SL101414,BOR202057,2023-05-01,PI,14488.6,Current,0.0,180.36,Active,OH,14917.18,2021-11-09
SL100606,BOR201629,2025-07-01,PI,8500.62,Current,0.0,454.54,Active,IN,21387.93,2021-11-17
SL102457,BOR200177,2023-08-01,PI,7840.12,Current,0.0,67.77,Active,,8087.26,2020-06-04
SL100797,BOR201939,2026-07-01,PI,8426.61,Current,0.0,543.3,Active,WA,29071.05,2019-03-03
SL100113,BOR201609,2026-08-01,PI,23265.89,Current,0.0,180.25,Active,OH,22480.86,2022-05-13
SL102126,BOR200196,2023-12-01,PI,13522.95,Current,0.0,209.16,Active,AL,15519.96,2022-07-25
SL101795,BOR200812,2026-01-01,PI,2788.76,1-29 DPD,15.0,0.0,Active,FL,5590.86,2020-03-19
SL101160,BOR200910,2024-01-01,FP,13053.91,Current,0.0,25.0,Active,OH,13378.91,2022-12-10
SL100536,BOR200909,2024-07-01,PI,15186.41,Current,0.0,199.59,Active,CA,17106.66,2022-12-31
SL100296,BOR200907,2023-12-01,PI,8878.29,Current,0.0,127.72,Active,MD,13348.49,2018-07-04
SL100227,BOR202282,2024-09-01,PI,13928.46,Current,0.0,207.29,Active,GA,18127.39,2019-02-18
SL101308,BOR200600,2026-04-01,PI,5935.64,Current,0.0,223.77,Active,MN,10512.29,2024-02-17
SL101532,BOR202046,2026-08-01,PI,6799.81,Current,0.0,307.73,Active,UT,14088.75,2022-11-22
SL101724,BOR201249,2025-12-01,IO,20398.91,1-29 DPD,15.0,0.0,Active,NJ,20508.89,2024-05-07
SL102241,BOR200634,2023-02-01,PI,28100.75,Current,0.0,283.82,Active,VA,28668.39,2022-12-23
SL100923,BOR200684,2024-08-01,PI,8885.37,Current,0.0,97.72,Active,IN,10521.71,2022-12-06
SL102331,BOR201085,2024-10-01,PI,9020.84,Current,0.0,177.65,Active,,15058.24,2019-12-03
SL101805,BOR201677,2024-01-01,PI,35195.93,Current,0.0,359.34,Active,OH,31802.98,2022-03-22
SL100033,BOR200599,2022-05-01,PI,13252.39,Current,0.0,180.79,Active,OH,13509.99,2018-07-26
SL101806,BOR201960,2024-07-01,PI,12159.4,Current,0.0,163.46,Active,MA,18552.72,2020-08-30
SL101110,BOR202083,2024-10-01,PI,11184.07,1-29 DPD,15.0,0.0,Active,IN,9979.95,2022-05-03
SL101735,BOR200549,2025-03-01,PI,15543.47,Current,0.0,237.14,Active,IN,18080.85,2021-05-21
SL101489,BOR200358,2025-11-01,FP,11651.72,Current,0.0,25.0,Active,OR,12451.72,2023-03-24
SL102031,BOR201814,2021-09-01,PI,16992.88,Current,0.0,212.21,Active,GA,16262.29,2019-09-02
SL100337,BOR201490,2023-07-01,PI,12398.15,180+ DPD,195.0,0.0,Active,WA,12299.66,2019-05-02
SL100599,BOR200719,2025-05-01,PI,7488.58,Current,0.0,100.85,Active,CO,8698.78,2024-05-16
SL100295,BOR200125,2025-06-01,PI,7202.31,Current,0.0,76.38,Active,NJ,7845.28,2023-06-10
SL100668,BOR200376,2024-02-01,PI,7372.54,Current,0.0,192.33,Active,FL,8781.04,2022-04-23
SL102183,BOR201226,2023-10-01,PI,9465.04,Current,0.0,244.07,Active,OK,16922.93,2019-08-24
SL101561,BOR200355,2026-09-01,PI,8642.07,Current,0.0,151.29,Active,WI,13946.37,2023-03-11
SL102239,BOR201215,2024-07-01,PI,11373.19,Current,0.0,305.6,Active,IL,18558.18,2020-06-24
SL100312,BOR201631,2022-09-01,FD,19128.21,Current,0.0,0.0,Active,TX,17704.42,2019-04-12
SL100980,BOR202056,2021-11-01,FD,10015.46,Current,0.0,0.0,Active,MN,9116.39,2019-09-28
SL101388,BOR201910,2026-08-01,PI,11165.52,Current,0.0,202.92,Active,FL,14271.4,2023-09-14
SL102137,BOR202256,2024-11-01,PI,14170.86,Charged-Off,,2832.79,Charged Off,MN,19850.57,2019-01-03
SL101052,BOR200197,2022-03-01,PI,5067.04,Current,0.0,108.92,Active,PA,6591.92,2020-06-15
SL101795,BOR200812,2021-09-01,IO,5265.5,Current,0.0,40.67,Active,FL,5590.86,2020-03-19
SL101761,BOR201684,2026-04-01,FP,9564.94,Current,0.0,25.0,Active,CO,10189.94,2024-03-08
SL102057,BOR202157,2023-07-01,IO,5422.82,Current,0.0,57.94,Active,LA,7161.02,2020-08-25
SL101251,BOR201017,2024-05-01,PI,19904.33,Current,0.0,504.72,Active,AZ,35709.74,2020-02-29
SL100253,BOR201935,2025-07-01,PI,9739.61,Current,0.0,205.12,Active,TX,14763.15,2022-04-19
SL101965,BOR200506,2026-01-01,IO,18894.86,Current,0.0,138.97,Active,KY,20562.5,2025-01-09
SL100373,BOR200282,2025-05-01,IO,33947.7,Current,0.0,156.94,Active,OR,36639.99,2023-06-17
SL102485,BOR200895,2025-11-01,PI,3050.06,Current,0.0,75.73,Active,IN,6507.43,2020-04-25
SL101804,BOR202216,2024-04-01,PI,9714.75,Current,0.0,153.75,Active,LA,10944.75,2023-08-15
SL100151,BOR201303,2024-04-01,PI,26228.92,Current,0.0,443.34,Active,NY,26672.26,2024-03-01
SL100382,BOR201009,2026-03-01,FD,20125.18,Current,0.0,0.0,Active,OK,14112.61,2022-12-02
SL101747,BOR201332,2024-04-01,FP,30695.0,Current,0.0,25.0,Active,CT,30720.0,2024-03-25
SL100176,BOR202004,2022-05-01,FD,10368.11,Current,0.0,0.0,Active,OH,9708.52,2020-07-05
SL100021,BOR201735,2023-03-01,PI,19231.74,Current,0.0,299.19,Active,CO,19830.12,2023-01-07
SL101205,BOR201098,2024-11-01,FP,6378.71,Current,0.0,25.0,Active,,6800.6,2023-01-01
SL100368,BOR200702,2026-08-01,PI,7492.08,Current,0.0,207.56,Active,OK,19582.05,2019-04-25
SL101198,BOR200760,2023-12-01,PI,8267.51,Current,0.0,87.91,Active,OH,8443.33,2023-10-20
SL101951,BOR200450,2024-11-01,PI,13723.8,Charged-Off,,0.0,Charged Off,VA,15297.15,2019-04-15
SL102142,BOR201465,2021-08-01,PI,19201.83,Current,0.0,364.64,Active,MA,21754.31,2020-05-25
SL102244,BOR201168,12/01/2025,IO,13065.33,Current,0.0,142.04,Active,NY,14911.85,2024-11-27
SL101296,BOR200161,2024-12-01,FD,16643.87,Current,0.0,0.0,Active,OR,13273.19,2022-10-10
SL101856,BOR200694,2021-04-01,PI,10660.86,Current,0.0,157.16,Active,OR,10818.02,2021-03-07
SL100564,BOR200630,2024-09-01,PI,5378.89,Current,0.0,115.82,Active,KY,7000.37,2023-07-02
SL102282,BOR200403,2025-05-01,FP,14117.47,Current,0.0,25.0,Active,NC,14717.47,2023-05-20
SL101014,BOR200890,2021-08-01,FP,18114.36,Current,0.0,25.0,Active,SC,18289.36,2018-11-09
SL102012,BOR200218,2022-06-01,PI,8765.08,Current,0.0,68.44,Active,VA,8665.75,2020-04-27
SL101756,BOR201301,2021-10-01,PI,31155.71,Current,0.0,294.29,Active,NY,33804.32,2020-02-09
SL100679,BOR200243,2026-04-01,PI,6215.81,Current,0.0,81.83,Active,LA,7464.48,2023-06-28
SL100554,BOR200045,2022-12-01,FP,30875.38,Current,0.0,25.0,Active,IN,31175.38,2021-12-20
SL102226,BOR202080,2026-02-01,PI,3769.13,Current,0.0,67.71,Active,MO,7080.96,2021-08-01
SL100227,BOR202282,2022-11-01,FP,17577.39,Current,0.0,25.0,Active,GA,18127.39,2019-02-18
SL101548,BOR200590,2023-09-01,IO,8129.05,Current,0.0,45.4,Active,SC,9218.65,2021-09-02
SL102415,BOR201643,2024-12-01,PI,3115.4,Current,0.0,288.98,Active,NC,14674.6,2021-08-03
SL100942,BOR200599,2023-02-01,PI,14053.98,Current,0.0,319.95,Active,CA,16211.93,2022-06-08
SL100184,BOR200723,2024-12-01,FD,16257.96,Current,0.0,0.0,Active,MO,15275.41,2023-12-27
SL100573,BOR202190,2024-05-01,FD,9719.87,Current,0.0,0.0,Active,GA,8372.69,2022-10-15
SL100398,BOR200033,2026-05-01,PI,20056.67,150-179 DPD,165.0,0.0,Active,UT,23390.17,2019-12-09
SL101895,BOR200999,2025-11-01,FD,11226.59,Current,0.0,0.0,Active,AZ,7913.22,2022-08-16
SL101350,BOR200204,2025-09-01,,2687.33,Current,0.0,100.15,Active,CO,8161.46,2020-10-03
SL100182,BOR200455,2024-04-01,PI,10997.44,Current,0.0,137.19,Active,SC,8141.9,2021-03-26
SL100882,BOR201201,2026-07-01,PI,8065.1,1-29 DPD,15.0,0.0,Active,UT,10295.69,2021-08-23
SL100457,BOR200120,2026-09-01,PI,1824.38,Current,0.0,142.58,Active,AL,9984.56,2018-08-03
SL100426,BOR200265,2025-01-01,PI,6728.13,Current,0.0,324.88,Active,MI,18685.85,2019-06-08
SL101430,BOR201997,2026-06-01,PI,7377.47,30-59 DPD,45.0,0.0,Active,FL,9522.95,2025-02-07
SL100639,BOR202060,2021-05-01,,9951.84,1-29 DPD,15.0,0.0,Active,SC,10059.84,2019-10-19
SL102135,BOR200969,2026-02-01,PI,3840.67,Current,0.0,149.71,Active,OR,11530.48,2020-08-26
SL102277,BOR201018,2023-09-01,FD,20384.34,Current,0.0,0.0,Active,WA,19880.65,2023-04-05
SL100588,BOR201692,2025-01-01,PI,3946.14,Current,0.0,150.07,Active,MO,10040.35,2021-06-20
SL101519,BOR200254,2026-06-01,PI,6337.57,Current,0.0,208.62,Active,SC,10218.48,2021-06-19
SL101911,BOR200720,2021-10-01,FD,5411.35,Current,0.0,0.0,Active,MA,5205.54,2021-04-10
SL100054,BOR201075,2026-03-01,IO,16112.84,1-29 DPD,15.0,0.0,Active,CA,17282.89,2025-05-03
SL101066,BOR201929,2025-01-01,PI,8355.7,Current,0.0,182.67,Active,GA,12941.47,2019-08-05
SL102320,BOR201849,2022-04-01,PI,11181.51,Current,0.0,138.87,Active,TN,13074.38,2019-02-27
SL100615,BOR201396,2024-10-01,FD,11198.63,Current,0.0,0.0,Active,MD,9378.25,2023-01-24
SL101895,BOR200999,2024-06-01,FD,9639.13,Current,0.0,0.0,Active,AZ,7913.22,2022-08-16
SL101354,BOR201208,2021-08-01,PI,18759.91,Current,0.0,449.56,Active,LA,21906.83,2018-12-06
SL102056,BOR201811,2024-12-01,IO,19787.83,Current,0.0,129.38,Active,,20242.36,2022-03-01
SL101727,BOR201536,2023-09-01,PI,3160.25,Current,0.0,79.38,Active,MN,5302.5,2019-04-30
SL102289,BOR200397,2022-03-01,FD,23380.08,Current,0.0,0.0,Active,MD,21604.07,2021-06-12
SL101206,BOR201850,2025-04-01,PI,8972.03,Current,0.0,187.61,Active,NC,14995.14,2019-08-08
SL102429,BOR200700,2025-12-01,PI,14.0,Current,0.0,199.33,Active,GA,9959.25,2019-06-02
SL100242,BOR201385,2024-03-01,IO,4948.48,60-89 DPD,75.0,0.0,Active,GA,6608.04,2019-09-29
SL100285,BOR202083,2025-06-01,PI,267.43,Current,0.0,71.0,Active,LA,3550.97,2020-10-27
SL100978,BOR200690,2025-02-01,FD,11609.37,Current,0.0,0.0,Active,CO,10033.36,2023-07-02
SL102203,BOR202213,2023-02-01,PI,10137.17,30-59 DPD,45.0,0.0,Active,WI,11455.26,2019-07-02
SL101437,BOR200546,2025-12-01,PI,3228.17,Current,0.0,52.83,Active,KY,5504.85,2020-04-17
SL101288,BOR200475,2025-02-01,PI,2491.32,1-29 DPD,15.0,0.0,Active,WA,10044.88,2021-01-30
SL101991,BOR202098,2025-05-01,PI,11193.56,1-29 DPD,15.0,0.0,Active,OK,22100.05,2018-09-23
SL102076,BOR201266,2026-07-01,PI,9922.67,Current,0.0,129.01,Active,AZ,14300.09,2019-10-11
SL101932,BOR200677,2024-08-01,IO,16632.47,Current,0.0,98.03,Active,OH,16926.56,2024-05-09
SL100673,BOR201437,2023-09-01,PI,13306.29,Current,0.0,188.42,Active,NJ,19043.48,2019-01-01
SL101917,BOR201803,2023-08-01,PI,12576.62,Current,0.0,177.26,Active,WI,11729.57,2021-10-18
SL102205,BOR201228,2025-02-01,PI,5847.76,Current,0.0,124.77,Active,TN,6222.07,2024-11-09
SL101515,BOR201433,2026-02-01,PI,5802.84,Current,0.0,164.72,Active,IN,10602.05,2022-12-14
SL100106,BOR200200,2025-01-01,FP,13074.18,Current,0.0,25.0,Active,UT,13374.18,2024-01-24
SL100806,BOR200872,2026-01-01,PI,2264.49,60-89 dpd,75.0,0.0,Active,OK,4757.32,2020-03-31
SL102255,BOR201989,2025-03-01,PI,6691.56,Current,0.0,184.19,Active,PA,15089.42,2018-08-14
SL102334,BOR201946,2026-04-01,PI,11216.22,Charged-Off,,0.0,Charged Off,MN,14439.55,2022-03-12
SL100654,BOR201689,2024-03-01,FD,14055.86,Current,0.0,0.0,Active,MO,12136.28,2022-08-24
SL101274,BOR200612,2023-09-01,FD,10826.68,Current,0.0,0.0,Active,LA,9423.05,2022-06-28
SL101948,BOR200687,2025-11-01,PI,5322.78,Charged-Off,,0.0,Charged Off,MO,9314.86,2019-08-25
SL100496,BOR201583,2022-12-01,FP,10385.58,Current,0.0,25.0,Active,TX,10710.58,2021-11-25
SL101461,BOR200075,2026-08-01,PI,5878.36,1-29 DPD,15.0,0.0,Active,IN,14077.22,2022-02-08
SL100227,BOR202282,2022-02-01,FP,17802.39,Current,0.0,25.0,Active,GA,18127.39,2019-02-18
SL100369,BOR201653,2025-06-01,FP,12768.71,Current,0.0,25.0,Active,VA,13643.71,2022-07-25
SL101395,BOR201707,2024-05-01,FD,14364.28,Current,0.0,0.0,Active,WA,11251.39,2020-02-21
SL100118,BOR201607,2021-04-01,PI,7536.47,1-29 DPD,15.0,0.0,Active,WI,7627.86,2020-01-11
SL102065,BOR201663,2024-09-01,PI,11678.87,Current,0.0,123.78,Active,SC,11564.55,2022-02-25
SL102011,BOR201594,2026-07-01,PI,7735.13,Current,0.0,81.35,Active,SC,9268.13,2024-09-19
SL101048,BOR201469,2024-11-01,PI,8182.11,Current,0.0,178.45,Active,VA,13867.29,2020-03-02
SL101548,BOR200590,2026-08-01,PI,6705.27,Current,0.0,101.93,Active,SC,9218.65,2021-09-02
SL100992,BOR200738,2026-02-01,PI,10481.47,Current,0.0,85.0,Active,AZ,10190.07,2022-09-18
SL101718,BOR202134,2023-02-01,FD,18821.37,Current,0.0,0.0,Active,VA,17144.14,2022-02-10
SL102347,BOR201486,2021-12-01,PI,24675.61,Current,0.0,383.65,Active,AZ,28232.71,2018-12-13
SL101008,BOR201909,2022-07-01,PI,8680.35,Current,0.0,240.01,Active,OH,12040.49,2021-05-11
SL100605,BOR201979,2025-01-01,PI,10918.88,Current,0.0,88.36,Active,CT,9696.98,2021-04-12
SL101916,BOR201567,2025-06-01,PI,17887.69,1-29 DPD,15.0,0.0,Active,WI,20666.52,2024-04-23
SL101009,BOR200071,2024-08-01,PI,9283.02,Current,0.0,107.04,Active,MA,13411.78,2018-11-11
SL102287,BOR201451,2025-05-01,FD,13370.8,Current,0.0,0.0,Active,OR,12193.93,2024-01-22
SL101204,BOR200253,2022-12-01,PI,10088.13,Current,0.0,122.0,Active,VA,11439.13,2018-06-23
SL101779,BOR202280,2026-02-01,PI,16569.86,Current,0.0,219.15,Active,SC,15942.17,2020-03-31
SL101591,BOR201142,2023-02-01,PI,10372.28,Current,0.0,112.08,Active,AL,12431.4,2021-06-13
SL102432,BOR200858,2026-05-01,IO,11601.75,Current,0.0,109.62,Active,TN,13574.91,2024-11-03
SL101917,BOR201803,2025-10-01,PI,7967.86,Current,0.0,177.26,Active,WI,11729.57,2021-10-18
SL101322,BOR200588,2024-04-01,,12848.23,Current,0.0,219.81,Active,MA,18323.89,2021-01-24
SL101893,BOR200558,2021-08-01,FP,6116.63,Current,0.0,25.0,Active,UT,6291.63,2020-06-07
SL101986,BOR201546,2021-07-01,FP,16526.0,Current,0.0,25.0,Active,AL,16676.0,2020-12-10
SL101375,BOR200772,2024-08-01,FP,6397.65,Current,0.0,25.0,Active,OR,6447.65,2024-06-08
SL102296,BOR200541,2024-12-01,PI,12148.04,Current,0.0,288.34,Active,NY,20812.13,2021-04-17
SL101400,BOR200390,2023-07-01,PI,14802.61,Current,0.0,243.02,Active,IL,18366.55,2019-08-06
SL101003,BOR201628,2024-09-01,PI,12871.24,Current,0.0,241.07,Active,WA,20113.69,2020-11-15
SL101125,BOR200225,2025-05-01,PI,4581.6,Current,0.0,124.15,Active,KY,10533.12,2019-06-29
SL100365,BOR201123,2024-04-01,PI,5072.79,Current,0.0,76.55,Active,NY,7003.63,2022-01-31
SL100657,BOR200789,2021-10-01,PI,6640.42,Current,0.0,132.76,Active,LA,7835.26,2019-03-14
SL101243,BOR202223,2025-10-01,PI,3775.22,Current,0.0,88.59,Active,MN,5724.2,2023-12-03
SL101793,BOR200406,2023-05-01,IO,12254.28,Current,0.0,141.55,Active,FL,15085.28,2021-09-12
SL102280,BOR201649,2026-01-01,PI,6113.7,Current,0.0,174.11,Active,MA,15555.4,2020-08-01
SL100915,BOR201818,2026-06-01,PI,4089.98,Current,0.0,82.65,Active,NJ,9200.53,2020-05-22
SL102369,BOR201780,2023-08-01,,8230.39,Current,0.0,25.0,Active,NJ,8705.39,2022-01-16
SL101236,BOR200747,2026-09-01,PI,8891.24,Current,0.0,243.4,Active,IL,23843.95,2018-11-14
SL100886,BOR202235,2024-08-01,FP,24611.72,Current,0.0,25.0,Active,AZ,23957.61,2022-05-02
SL100852,BOR201741,2023-11-01,PI,9993.92,Current,0.0,182.52,Active,MI,13543.67,2022-02-01
SL101751,BOR202238,2024-09-01,PI,11734.28,Current,0.0,92.45,Active,SC,11997.33,2018-10-21
SL102389,BOR200372,2025-04-01,FD,30884.61,Current,0.0,0.0,Active,MD,24706.9,2023-01-19
SL101413,BOR200315,2025-08-01,IO,9482.55,Current,0.0,78.23,Active,AL,9203.82,2023-04-19
SL100087,BOR201355,2025-11-01,PI,2936.03,Current,0.0,80.79,Active,SC,6488.0,2019-09-24
